"Variables ->","m_L_GDP","m_L_S","m_L_CPI","m_RS","m_L_CPIXFE","m_L_CPI_RW","m_RS_RW","m_REM_GDP","m_L_GDP_RW_GAP","m_L_MB","L_GDP","L_GDP_BAR","L_GDP_GAP","DLA_GDP","D4L_GDP","DLA_GDP_BAR","CUM_L_GDP_GAP","L_GDP_SM","D4_GDP_SM","MCI","L_CPI","DLA_CPI","D4L_CPI","D4L_CPI_TAR","D4L_CPI_DEV","L_CPIXFE","DLA_CPIXFE","D4L_CPIXFE","RMC","L_CPI_NOSUBY","DLA_CPI_NOSUBY","D4L_CPI_NOSUBY","E_DLA_CPI","E_DLA_CPIXFE","L_MB","D4L_MB","DLA_MB","L_VEL","D4L_VEL","DLA_VEL","PM_D4L_MB","L_S","DLA_S","D4L_S","DLA_S_DEV","L_S_TAR","DLA_S_TAR","D4L_S_TAR","L_Z","L_Z_BAR","L_Z_GAP","DLA_Z","D4L_Z","DLA_Z_BAR","PREM","SHKN_PREM","RS","RR","RR_BAR","RR_GAP","RSNEUTRAL","REM_GDP","L_CPI_RW","DLA_CPI_RW","D4L_CPI_RW","L_CPI_RW_Q","DLA_CPI_RW_Q","D4L_CPI_RW_Q","L_GDP_RW_GAP","RS_RW","RR_RW","RR_RW_BAR","RR_RW_GAP","RS_EXTERNAL","SHK_L_GDP_GAP","SHK_DLA_GDP_BAR","SHK_D4L_CPI_TAR","SHK_DLA_CPIXFE","SHK_D4L_CPI_NOSUBY","SHK_L_S","SHK_DLA_S_TAR","SHK_DLA_Z_BAR","SHK_RS","SHK_RR_BAR","SHK_D4L_MB","SHK_REM_GDP","SHK_PREM","SHK_L_GDP_RW_GAP","SHK_RS_RW","SHK_DLA_CPI_RW","SHK_RR_RW_BAR","b1","b2","b3","b5","b4","b6","a1","a2","a3","e1","h2","h3","f1","f2","f3","h1","g1","g2","g3","g4","j1","j2","rho_DLA_GDP_BAR","rho_D4L_CPI_NOSUBY","rho_D4L_CPI_TAR","rho_D4L_VEL","rho_SHKN_PREM","rho_DLA_Z_BAR","rho_RR_BAR","rho_REM_GDP","rho_L_GDP_RW_GAP","rho_RS_RW","rho_RR_RW_BAR","rho_DLA_CPI_RW","rho_PM_D4L_MB","ss_D4L_CPI_TAR","ss_RR_BAR","ss_DLA_Z_BAR","ss_DLA_GDP_BAR","ss_DLA_CPI_RW","ss_RR_RW_BAR","ss_REM_GDP","ss_D4L_MB","ss_D4L_VEL","ttrend","std_SHK_L_GDP_GAP","std_SHK_DLA_GDP_BAR","std_SHK_D4L_CPI_TAR","std_SHK_DLA_CPIXFE","std_SHK_D4L_CPI_NOSUBY","std_SHK_L_S","std_SHK_DLA_S_TAR","std_SHK_DLA_Z_BAR","std_SHK_RS","std_SHK_RR_BAR","std_SHK_D4L_MB","std_SHK_REM_GDP","std_SHK_PREM","std_SHK_L_GDP_RW_GAP","std_SHK_RS_RW","std_SHK_DLA_CPI_RW","std_SHK_RR_RW_BAR"
"2016Q4",1.16800708e+03,2.01548131e+02,4.28701038e+02,3.00000000e+00,5.49341805e+02,4.79979878e+02,5.50000000e-01,1.10563495e+01,-3.98783999e-02,1.09862601e+03,1.16800708e+03,1.16813760e+03,-1.30520409e-01,5.43921345e+00,3.15085462e+00,2.92336735e+00,-2.63140209e+01,4.66513792e+03,2.62506494e+00,2.75573094e+00,4.28701038e+02,4.34424976e+00,4.14529592e+00,4.00000000e+00,-1.61614795e+00,5.49341805e+02,2.85343565e+00,2.57281004e+00,-1.95075314e+00,6.69816413e-01,6.81558838e-01,1.57248588e+00,2.05837763e+00,2.05837763e+00,1.09862601e+03,1.33172724e+01,5.73280327e+01,-1.15764787e+01,-7.46360776e+00,-2.49166897e+01,6.02112188e+00,2.01548131e+02,-1.15024360e+00,-1.44389749e+00,-4.58585038e+00,-9.09660000e+00,-1.35763498e+00,-1.61471207e+00,1.32186204e+02,1.35957190e+02,-3.77098587e+00,-9.50391939e-01,-2.35564342e+00,-2.63479844e+00,3.11036411e+00,-1.85208989e-02,3.00000000e+00,-6.59352306e-01,1.06660943e+00,-1.72596173e+00,3.90491609e+00,1.10563495e+01,4.79979878e+02,3.05328732e+00,1.66106411e+00,6.81528009e+02,1.90304371e+00,2.17166615e-01,-3.98783999e-02,5.50000000e-01,-2.50328732e+00,4.68923753e-01,-2.97221107e+00,2.55974009e+00,1.01792386e+00,-2.12642640e-01,0.00000000e+00,8.35648021e-01,4.12398109e-02,7.89161842e-03,7.69589227e-02,3.34419208e-01,-1.37021085e-03,5.48028315e-03,5.94492501e+00,6.43056169e-01,-9.42220859e-03,-2.64212333e-02,2.19920583e-01,2.94662906e+00,-8.12063528e-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.70000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2017Q1",1.16886344e+03,1.99599182e+02,4.29798830e+02,3.00000000e+00,5.50074228e+02,4.80684731e+02,8.20000000e-01,1.16247376e+01,-1.23523191e-01,1.09115367e+03,1.16886344e+03,1.16882347e+03,3.99729372e-02,3.42545860e+00,4.63795941e+00,2.74348522e+00,-2.62740479e+01,4.66977588e+03,3.36844753e+00,-3.48516580e+00,4.29798830e+02,4.39116773e+00,3.92051163e+00,4.00000000e+00,-2.36105738e+00,5.50074228e+02,2.92969406e+00,2.63601831e+00,-2.58940903e+00,2.00091632e+00,1.33109990e+00,1.28449332e+00,1.61703985e+00,1.61703985e+00,1.09115367e+03,1.10590644e+01,-2.98893367e+01,-7.86979655e+00,-3.65508664e+00,1.48267286e+01,2.50059332e+00,1.99599182e+02,-7.79579505e+00,-4.74546017e+00,2.07391375e-01,-9.37650329e+00,-1.11961314e+00,-1.44816009e+00,1.30209685e+02,1.35428476e+02,-5.21879100e+00,-7.90607871e+00,-3.63621447e+00,-2.11485821e+00,2.62255179e+00,-4.63035678e-02,3.00000000e+00,-4.16892865e-01,1.04671828e+00,-1.46361115e+00,3.30062376e+00,1.16247376e+01,4.80684731e+02,2.81941039e+00,3.74526400e+00,6.80283913e+02,-4.97638466e+00,-1.00019617e+00,-1.23523191e-01,8.20000000e-01,-1.99941039e+00,4.73976279e-01,-2.47338667e+00,2.45092458e+00,5.86233375e-02,-2.78140338e-01,0.00000000e+00,9.83792731e-01,4.33302156e-02,-1.51117380e+00,4.53914405e-02,4.16341127e-01,3.63000297e-02,-9.58000424e-03,-1.71419200e+00,5.26585405e-01,-3.70431183e-02,-9.16204706e-02,2.35982005e-01,8.21092729e-02,4.53241508e-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.80000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2017Q2",1.16883584e+03,1.99385864e+02,4.31223554e+02,3.00000000e+00,5.50542421e+02,4.80476136e+02,1.06000000e+00,1.14788608e+01,-1.27434569e-01,1.09658179e+03,1.16883584e+03,1.16947869e+03,-6.42857463e-01,-1.10432388e-01,2.57775950e+00,2.62088921e+00,-2.69169054e+01,4.67235363e+03,3.08975716e+00,-1.16343897e+00,4.31223554e+02,5.69889629e+00,4.27234193e+00,4.00000000e+00,-3.15278805e+00,5.50542421e+02,1.87277320e+00,2.46697562e+00,-3.17559814e+00,2.55021381e+00,5.49297496e-01,1.80536631e+00,5.41673766e-01,5.41673766e-01,1.09658179e+03,1.11232446e+01,2.17124651e+01,-1.38873579e+01,-5.94850952e+00,-2.40702454e+01,4.27314322e+00,1.99385864e+02,-8.53271848e-01,-3.99161570e+00,-6.67618191e+00,-9.57880494e+00,-8.09206604e-01,-1.21693916e+00,1.29319579e+02,1.35027918e+02,-5.70833881e+00,-3.56042434e+00,-5.37520520e+00,-1.60223309e+00,2.20476444e+00,-1.45109572e-02,3.00000000e+00,-4.74369794e-01,1.02820000e+00,-1.50256980e+00,2.50153670e+00,1.14788608e+01,4.80476136e+02,-8.34379288e-01,1.08338612e+00,6.79862000e+02,-1.68765114e+00,-2.90822958e+00,-1.27434569e-01,1.06000000e+00,1.89437929e+00,4.76073260e-01,1.41830603e+00,2.73152049e+00,-3.34733682e-01,-2.51506124e-01,0.00000000e+00,6.04640222e-01,7.91515726e-01,-4.83281277e-02,7.52126264e-02,4.93880259e-01,1.00938797e-01,-1.12862913e-02,2.52272789e+00,-1.81654628e-01,8.64082667e-03,-2.86160167e-02,2.54610995e-01,-3.40796656e+00,-1.75453020e-03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.90000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2017Q3",1.16968822e+03,1.98813226e+02,4.31882560e+02,3.00000000e+00,5.50986260e+02,4.81947479e+02,1.06000000e+00,1.11293136e+01,1.03641820e-01,1.09648721e+03,1.16968822e+03,1.17012143e+03,-4.33204257e-01,3.40955405e+00,3.04094843e+00,2.57094122e+00,-2.73501097e+01,4.67539458e+03,3.35188049e+00,-1.41845106e+00,4.31882560e+02,2.63602484e+00,4.26758466e+00,4.00000000e+00,-1.47083833e+00,5.50986260e+02,1.77535282e+00,2.35781393e+00,-2.69931604e+00,1.89802830e+00,-6.52185517e-01,1.90977072e+00,1.59538827e+00,1.59538827e+00,1.09648721e+03,1.21932105e+01,-3.78319291e-01,-1.20117544e+01,-6.66444809e+00,7.50241413e+00,4.88467737e+00,1.98813226e+02,-2.29055172e+00,-3.02246555e+00,-4.40652437e-02,-9.70238631e+00,-4.94325502e-01,-9.45195055e-01,1.29774445e+02,1.34739873e+02,-4.96542782e+00,1.81946599e+00,-2.64935725e+00,-1.15217798e+00,1.82277342e+00,3.78509100e-04,3.00000000e+00,-5.50684119e-01,1.00991987e+00,-1.56060398e+00,3.66360333e+00,1.11293136e+01,4.81947479e+02,5.88537053e+00,2.73092224e+00,6.80760705e+02,3.59481882e+00,-2.91543315e-01,1.03641820e-01,1.06000000e+00,-4.82537053e+00,4.78067490e-01,-5.30343802e+00,2.68090481e+00,-8.16639164e-03,-1.99748468e-01,0.00000000e+00,2.12103759e-01,4.84795097e-01,-4.53648120e-01,5.80416658e-02,5.14970671e-01,1.20469258e-02,-1.39147755e-02,1.89347712e+00,-3.86871237e-01,7.63398771e-03,2.05589475e-01,-6.57626315e-02,5.86943603e+00,-1.54692690e-03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.00000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2017Q4",1.16985181e+03,1.99344647e+02,4.34222643e+02,2.75000000e+00,5.51649320e+02,4.82976596e+02,1.33000000e+00,1.13849302e+01,6.78712749e-01,1.11025619e+03,1.16985181e+03,1.17076077e+03,-9.08961649e-01,6.54348247e-01,1.84473213e+00,2.55737782e+00,-2.82590713e+01,4.67723932e+03,3.02534987e+00,-3.80699119e+00,4.34222643e+02,9.36033050e+00,5.52160484e+00,4.00000000e+00,-4.24241537e-01,5.51649320e+02,2.65224101e+00,2.30751527e+00,-2.39020035e+00,3.88390598e+00,1.98587768e+00,3.21408957e+00,2.31461415e+00,2.31461415e+00,1.11025619e+03,1.16301827e+01,5.50759219e+01,-1.89244140e+01,-7.34793534e+00,-2.76506387e+01,4.23884577e+00,1.99344647e+02,2.12568247e+00,-2.20348404e+00,-1.79622621e+00,-9.73990131e+00,-1.50059979e-01,-6.43301305e-01,1.30671923e+02,1.34543362e+02,-3.87143905e+00,3.58990971e+00,-1.51428184e+00,-7.86045342e-01,1.53956954e+00,4.19844421e-02,2.75000000e+00,-1.94062619e+00,9.92574118e-01,-2.93320031e+00,4.95415523e+00,1.13849302e+01,4.82976596e+02,4.11646825e+00,2.99671747e+00,6.82321243e+02,6.24215072e+00,7.93233436e-01,6.78712749e-01,1.33000000e+00,-2.78646825e+00,4.79151767e-01,-3.26562002e+00,3.16237490e+00,-1.24862693e+00,-1.71875024e-01,0.00000000e+00,6.57041054e-01,1.70670754e+00,4.31011407e-01,7.94820982e-02,5.04497193e-01,-3.04595599e-01,-1.58101529e-02,8.19571614e-01,2.14587310e-01,4.17951875e-02,5.95799293e-01,2.26158312e-01,-6.03291119e-01,-2.16173475e-03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.10000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2018Q1",1.17159047e+03,2.00052204e+02,4.33856383e+02,2.75000000e+00,5.52296271e+02,4.83961882e+02,1.67000000e+00,1.18323022e+01,9.52594814e-01,1.10398323e+03,1.17159047e+03,1.17141673e+03,1.73741632e-01,6.95465441e+00,2.72703108e+00,2.62384129e+00,-2.80853297e+01,4.67996635e+03,2.54761778e+00,-2.82376296e+00,4.33856383e+02,-1.46503884e+00,4.05755320e+00,4.00000000e+00,-3.47054538e-01,5.52296271e+02,2.58780418e+00,2.22204281e+00,-1.26342418e+00,3.83642671e+00,-4.74792684e-02,1.83551039e+00,2.73787774e+00,2.73787774e+00,1.10398323e+03,1.28295558e+01,-2.50918444e+01,-1.56202785e+01,-7.75048194e+00,1.32165422e+01,6.01997155e+00,2.00052204e+02,2.83023010e+00,4.53022251e-01,2.27574244e+00,-9.70119394e+00,1.54829477e-01,-3.24690652e-01,1.31717815e+02,1.34418405e+02,-2.70058999e+00,4.18357053e+00,1.50813047e+00,-4.99825733e-01,1.32245423e+00,6.57112910e-02,2.75000000e+00,-1.13708729e+00,9.93200035e-01,-2.13028733e+00,4.70175658e+00,1.18323022e+01,4.83961882e+02,3.94114461e+00,3.27715103e+00,6.84014086e+02,6.77137471e+00,3.73017328e+00,9.52594814e-01,1.67000000e+00,-2.27114461e+00,4.81111274e-01,-2.75225588e+00,3.75979065e+00,-6.41068420e-02,-9.41593484e-02,0.00000000e+00,-5.51568153e-02,-7.01370501e-01,4.83978925e-01,4.91031477e-02,4.84337009e-01,-7.86573686e-02,-5.23609009e-04,3.05277951e+00,4.09052289e-01,4.47190700e-02,4.09624615e-01,3.01656027e-01,4.59616829e-01,-1.12603157e-03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.20000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2018Q2",1.17320161e+03,2.01293705e+02,4.34943755e+02,2.75000000e+00,5.52973218e+02,4.85298315e+02,1.91000000e+00,1.25286655e+01,9.55540088e-01,1.10243667e+03,1.17320161e+03,1.17207825e+03,1.12336209e+00,6.44454598e+00,4.36577567e+00,2.64606417e+00,-2.69619676e+01,4.68433212e+03,2.99462183e+00,-4.38580254e+00,4.34943755e+02,4.34948803e+00,3.72020113e+00,4.00000000e+00,3.94601482e-01,5.52973218e+02,2.70778676e+00,2.43079619e+00,2.00813292e-01,3.83961875e+00,3.19204299e-03,1.28940494e+00,3.41939132e+00,3.41939132e+00,1.10243667e+03,5.85488775e+00,-6.18620720e+00,-1.28156738e+01,1.07168411e+00,1.12184188e+01,-2.25608905e+00,2.01293705e+02,4.96600311e+00,1.90784099e+00,2.67540062e+00,-9.59317424e+00,4.32078783e-01,-1.43693051e-02,1.33618803e+02,1.34340538e+02,-7.21735500e-01,7.60394971e+00,4.29922398e+00,-3.11468242e-01,1.19054042e+00,9.12058427e-02,2.75000000e+00,-1.10953314e+00,9.94661408e-01,-2.10419454e+00,5.14180863e+00,1.25286655e+01,4.85298315e+02,5.34573336e+00,4.82217919e+00,6.86592020e+02,1.03117365e+01,6.73002018e+00,9.55540088e-01,1.91000000e+00,-3.43573336e+00,4.82363456e-01,-3.91809681e+00,3.82865267e+00,1.97607165e-01,-1.27074562e-01,0.00000000e+00,-4.13375877e-01,-1.59363413e-01,9.70955571e-01,3.95254520e-02,4.33185931e-01,-1.32640995e-01,4.08737647e-04,-6.47006914e+00,6.62785703e-01,5.83501972e-02,1.93464237e-01,1.88439600e-01,1.98693213e+00,-1.54334978e-03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.30000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2018Q3",1.17308081e+03,2.03527428e+02,4.36334045e+02,2.75000000e+00,5.53629451e+02,4.84847595e+02,2.18000000e+00,1.31124156e+01,1.06031765e+00,1.10383016e+03,1.17308081e+03,1.17273186e+03,3.48952501e-01,-4.83215323e-01,3.39258333e+00,2.61442301e+00,-2.66130151e+01,4.68772471e+03,3.08253055e+00,2.13064625e+00,4.36334045e+02,5.56116205e+00,4.45148544e+00,4.00000000e+00,-1.38436059e-01,5.53629451e+02,2.62493503e+00,2.64319174e+00,4.04985324e-01,3.70632199e+00,-1.33296764e-01,1.80829369e+00,2.94415836e+00,2.94415836e+00,1.10383016e+03,7.34295046e+00,5.57393153e+00,-1.31889298e+01,-1.17717539e+00,-1.49302386e+00,-5.26118307e-01,2.03527428e+02,8.93489369e+00,4.71420234e+00,4.53392433e+00,-9.42708962e+00,6.64338497e-01,2.75296695e-01,1.34745572e+02,1.34284554e+02,4.61018147e-01,4.50707711e+00,4.97112676e+00,-2.23937480e-01,1.13035330e+00,1.05580563e-01,2.75000000e+00,-1.39345729e+00,9.94676401e-01,-2.38813369e+00,4.86681442e+00,1.31124156e+01,4.84847595e+02,-1.80288156e+00,2.90011617e+00,6.88375023e+02,7.13201214e+00,7.61431851e+00,1.06031765e+00,2.18000000e+00,3.98288156e+00,4.83694551e-01,3.49918701e+00,4.40865415e+00,-1.12523092e-01,-1.77151821e-01,0.00000000e+00,-2.51849647e-01,7.90566374e-01,1.77036561e+00,2.39422355e-02,3.63099145e-01,-9.36713302e-02,-8.11420901e-04,1.05314403e+00,5.57553981e-01,5.99776414e-02,2.95885579e-01,3.10041919e-01,-6.14489491e+00,-1.27911306e-03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.40000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2018Q4",1.17276418e+03,2.04510894e+02,4.36509215e+02,2.75000000e+00,5.54144592e+02,4.82866587e+02,2.40000000e+00,1.33677743e+01,6.93506151e-01,1.11727269e+03,1.17276418e+03,1.17337041e+03,-6.06227851e-01,-1.26649703e+00,2.91237201e+00,2.55422437e+00,-2.72192429e+01,4.69063708e+03,3.34944052e+00,2.61707874e+00,4.36509215e+02,7.00678963e-01,2.28657255e+00,4.00000000e+00,-2.76524054e+00,5.54144592e+02,2.06056265e+00,2.49527215e+00,-8.03540493e-01,3.67520638e+00,-3.11156109e-02,-2.08699600e-01,1.45708545e+00,1.45708545e+00,1.11727269e+03,7.01650153e+00,5.37701262e+01,-2.04032714e+01,-1.47885737e+00,-2.88573666e+01,1.81755697e+00,2.04510894e+02,3.93386268e+00,5.16624740e+00,8.27055520e+00,-9.22767968e+00,7.97639753e-01,5.12221628e-01,1.33232889e+02,1.34233742e+02,-1.00085313e+00,-6.05073258e+00,2.56096619e+00,-2.03247457e-01,1.05988518e+00,5.81157703e-02,2.75000000e+00,7.02134125e-01,9.92465619e-01,-2.90331494e-01,2.37518807e+00,1.33677743e+01,4.82866587e+02,-7.92403262e+00,-1.10009052e-01,6.87377481e+02,-3.99016994e+00,5.05623834e+00,6.93506151e-01,2.40000000e+00,1.03240326e+01,4.87173686e-01,9.83685893e+00,4.61439327e+00,-5.51004032e-01,-2.11100958e-01,0.00000000e+00,2.10732386e-01,-1.63598581e+00,6.21248515e-01,-4.22229218e-02,3.10543426e-01,8.67810835e-02,-3.03487502e-03,2.18583978e+00,2.35350221e-01,5.32548894e-03,-1.54747968e-01,3.39249051e-01,-7.26201553e+00,1.06592862e-03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.50000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2019Q1",1.17533415e+03,2.03998299e+02,4.37942776e+02,2.75000000e+00,5.54721482e+02,4.84221215e+02,2.43000000e+00,1.28914801e+01,7.33881425e-01,1.10991010e+03,1.17533415e+03,1.17398773e+03,1.34641634e+00,1.02798616e+01,3.74367380e+00,2.46928479e+00,-2.58728266e+01,4.69438075e+03,3.60360120e+00,1.39200016e+00,4.37942776e+02,5.73424244e+00,4.08639287e+00,4.00000000e+00,6.94119832e-01,5.54721482e+02,2.30756002e+00,2.42521111e+00,3.28370317e-01,5.49760847e+00,1.82240209e+00,1.66118176e+00,3.35675375e+00,3.35675375e+00,1.10991010e+03,5.92687468e+00,-2.94503518e+01,-1.52482683e+01,3.72010230e-01,2.06200126e+01,-1.90319199e+00,2.03998299e+02,-2.05037919e+00,3.94609507e+00,3.13622293e+00,-9.01189471e+00,8.63139870e-01,6.89299226e-01,1.33498032e+02,1.34187707e+02,-6.89675707e-01,1.06057154e+00,1.78021644e+00,-1.84138170e-01,9.73589254e-01,-7.31995139e-03,2.75000000e+00,-1.14862362e+00,9.91590278e-01,-2.14021390e+00,5.29890648e+00,1.28914801e+01,4.84221215e+02,5.41851075e+00,2.59332485e-01,6.88219514e+02,3.36813157e+00,4.20542756e+00,7.33881425e-01,2.43000000e+00,-2.98851075e+00,4.91167893e-01,-3.47967865e+00,4.54593643e+00,1.59804678e+00,-2.46099752e-01,0.00000000e+00,-5.85114202e-01,1.82590835e+00,-7.13899047e-01,-9.23243052e-02,3.12339303e-01,-1.50232799e-01,-2.04166360e-03,-3.17548186e+00,-4.93595806e-01,-3.63778366e-02,1.79076504e-01,-1.35200152e-02,1.03653336e+01,2.09591221e-03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.60000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2019Q2",1.17711776e+03,2.04186847e+02,4.39632113e+02,2.75000000e+00,5.55339538e+02,4.83429657e+02,2.40000000e+00,1.36683599e+01,1.06400775e+00,1.11227381e+03,1.17711776e+03,1.17454819e+03,2.56956606e+00,7.13444393e+00,3.91614828e+00,2.24184505e+00,-2.33032605e+01,4.69829690e+03,3.49119435e+00,2.55785941e+00,4.39632113e+02,6.75735090e+00,4.68835859e+00,4.00000000e+00,-9.26116567e-01,5.55339538e+02,2.47222427e+00,2.36632049e+00,3.52783455e-01,6.16165685e+00,6.64048380e-01,2.32203810e+00,2.22345510e+00,2.22345510e+00,1.11227381e+03,9.83713063e+00,9.45481660e+00,-1.62403356e+01,-3.42466185e+00,-3.96826953e+00,1.23262376e+00,2.04186847e+02,7.54190870e-01,2.89314201e+00,-2.91351906e+00,-8.77013707e+00,9.67030576e-01,8.23037174e-01,1.32276966e+02,1.34140965e+02,-1.86399915e+00,-4.88426416e+00,-1.34183702e+00,-1.86970389e-01,9.55011468e-01,-1.56744681e-02,2.75000000e+00,-1.34873518e+00,9.79382110e-01,-2.32811729e+00,4.35600111e+00,1.36683599e+01,4.83429657e+02,-3.16623076e+00,-1.86865854e+00,6.87616504e+02,-2.41203989e+00,1.02448347e+00,1.06400775e+00,2.40000000e+00,5.56623076e+00,4.91552995e-01,5.07467776e+00,4.80739988e+00,2.02236397e+00,-4.03073608e-01,0.00000000e+00,1.99952302e-01,1.01086733e+00,-1.58671875e-01,-4.33422039e-02,2.93516432e-01,-1.01712668e-01,-1.35099922e-02,2.56485815e+00,7.54529538e-01,-1.20144924e-02,4.76902608e-01,3.32980043e-02,-7.55918829e+00,-9.22049322e-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.70000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
